Thu Nov 14 19:32:23 2019,4062913640,0
Thu Nov 14 19:32:23 2019,4062913695,1
Thu Nov 14 19:32:23 2019,4062913785,0
Thu Nov 14 19:32:23 2019,4062914250,1
Thu Nov 14 19:32:23 2019,4062914511,0
Thu Nov 14 19:32:23 2019,4062914570,1
Fri Nov 15 11:17:34 2019,41866941,0
Fri Nov 15 11:17:34 2019,41867046,1
Fri Nov 15 11:17:34 2019,41867461,0
Fri Nov 15 11:17:34 2019,41867637,1
Fri Nov 15 11:17:34 2019,41867812,0
Fri Nov 15 11:17:34 2019,41867852,1
Fri Nov 15 11:17:34 2019,41867941,0
Fri Nov 15 11:27:35 2019,42931419,1
Fri Nov 15 11:27:35 2019,42932474,0
Fri Nov 15 11:27:35 2019,42932509,1
Fri Nov 15 12:23:40 2019,3408740388,0
Fri Nov 15 12:23:40 2019,3408740493,1
Fri Nov 15 12:23:40 2019,3408740923,0
Fri Nov 15 12:23:40 2019,3408741118,1
Fri Nov 15 12:23:40 2019,3408741398,0
Fri Nov 15 12:23:41 2019,3409794840,1
Fri Nov 15 12:23:41 2019,3409794970,0
Fri Nov 15 12:23:41 2019,3409796005,1
Fri Nov 15 12:23:41 2019,3409796640,0
Fri Nov 15 12:23:41 2019,3409796890,1
Fri Nov 15 13:13:48 2019,2121304193,0
Fri Nov 15 13:13:48 2019,2121304304,1
Fri Nov 15 13:13:48 2019,2121304719,0
Fri Nov 15 13:13:48 2019,2121304929,1
Fri Nov 15 13:13:48 2019,2121305149,0
Fri Nov 15 13:13:48 2019,2121305564,1
Fri Nov 15 13:13:48 2019,2121305599,0
Fri Nov 15 13:13:49 2019,2122370701,1
Fri Nov 15 13:13:49 2019,2122371016,0
Fri Nov 15 13:13:49 2019,2122371136,1
Fri Nov 15 13:13:49 2019,2122371366,0
Fri Nov 15 13:13:49 2019,2122371851,1
Fri Nov 15 14:06:34 2019,992920932,0
Fri Nov 15 14:06:34 2019,992921037,1
Fri Nov 15 14:06:34 2019,992921567,0
Fri Nov 15 14:06:34 2019,992921602,1
Fri Nov 15 14:06:34 2019,992921752,0
Fri Nov 15 14:06:36 2019,993965115,1
Fri Nov 15 14:06:36 2019,993965365,0
Fri Nov 15 14:06:36 2019,993965495,1
Fri Nov 15 14:06:36 2019,993965595,0
Fri Nov 15 14:06:36 2019,993965650,1
Fri Nov 15 14:06:36 2019,993965705,0
Fri Nov 15 14:06:36 2019,993966220,1
Fri Nov 15 14:53:51 2019,3829727942,0
Fri Nov 15 14:53:51 2019,3829728047,1
Fri Nov 15 14:53:51 2019,3829728432,0
Fri Nov 15 14:53:51 2019,3829728482,1
Fri Nov 15 14:53:51 2019,3829728547,0
Fri Nov 15 14:53:51 2019,3829728692,1
Fri Nov 15 14:53:51 2019,3829728757,0
Fri Nov 15 14:53:51 2019,3829728822,1
Fri Nov 15 14:53:51 2019,3829728857,0
Fri Nov 15 14:53:52 2019,3830782449,1
Fri Nov 15 14:53:52 2019,3830782804,0
Fri Nov 15 14:53:52 2019,3830782919,1
Fri Nov 15 14:53:52 2019,3830782979,0
Fri Nov 15 14:53:52 2019,3830783244,1
Fri Nov 15 14:53:52 2019,3830783319,0
Fri Nov 15 14:53:52 2019,3830783554,1
Fri Nov 15 15:47:36 2019,2759688273,0
Fri Nov 15 15:47:36 2019,2759688378,1
Fri Nov 15 15:47:36 2019,2759688888,0
Fri Nov 15 15:47:36 2019,2759689038,1
Fri Nov 15 15:47:36 2019,2759689138,0
Fri Nov 15 15:47:37 2019,2760722285,1
Fri Nov 15 15:47:37 2019,2760722620,0
Fri Nov 15 15:47:37 2019,2760722735,1
Fri Nov 15 18:19:30 2019,3283363916,0
Fri Nov 15 18:19:30 2019,3283364022,1
Fri Nov 15 18:19:30 2019,3283364537,0
Fri Nov 15 18:19:30 2019,3283364577,1
Fri Nov 15 18:19:30 2019,3283364762,0
Fri Nov 15 18:19:30 2019,3283364822,1
Fri Nov 15 18:19:30 2019,3283364877,0
Fri Nov 15 18:19:31 2019,3284437984,1
Fri Nov 15 18:19:31 2019,3284438374,0
Fri Nov 15 18:19:31 2019,3284438504,1
Fri Nov 15 18:19:31 2019,3284438584,0
Fri Nov 15 18:19:31 2019,3284438779,1
Fri Nov 15 18:19:31 2019,3284438839,0
Fri Nov 15 18:19:31 2019,3284438919,1
Fri Nov 15 18:19:31 2019,3284438999,0
Fri Nov 15 18:19:31 2019,3284439074,1
Sat Nov 16 13:12:32 2019,2547159221,0
Sat Nov 16 13:12:32 2019,2547159391,1
Sat Nov 16 13:12:32 2019,2547159806,0
Sat Nov 16 13:12:32 2019,2547159996,1
Sat Nov 16 13:12:32 2019,2547160126,0
Sat Nov 16 13:12:33 2019,2548204639,1
Sat Nov 16 13:12:33 2019,2548205439,0
Sat Nov 16 13:12:33 2019,2548205489,1
Sat Nov 16 17:58:40 2019,2535055327,0
Sat Nov 16 17:58:40 2019,2535055497,1
